index,service_week,service_year,service_yearmonth,service_date,betos_cd,betos_desc,pos_cd,pos_desc,spec_cd,spec_desc,paid_amount,utilization
179,2017-02,2017,2017-01-01,2017-01-09 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,212.96,6
180,2017-02,2017,2017-01-01,2017-01-09 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,136.55,27
181,2017-02,2017,2017-01-01,2017-01-09 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,75,Slide Preparation Facility,53.52,2
182,2017-02,2017,2017-01-01,2017-01-09 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,07,Physician/Dermatology,5.74,1
183,2017-02,2017,2017-01-01,2017-01-09 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,08,Physician/Family Practice,16.11,1
184,2017-02,2017,2017-01-01,2017-01-09 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,11,Physician/Internal Medicine,5.28,1
185,2017-02,2017,2017-01-01,2017-01-09 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,34,Physician/Urology,24.73,1
186,2017-02,2017,2017-01-01,2017-01-09 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,44,Physician/Infectious Disease,14.42,1
187,2017-02,2017,2017-01-01,2017-01-09 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,46,Physician/Endocrinology,52.52,4
188,2017-02,2017,2017-01-01,2017-01-09 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,97,Physician Assistant,65.86,4
189,2017-02,2017,2017-01-01,2017-01-09 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),20,Urgent Care Facility,93,Physician/Emergency Medicine,0.0,4
190,2017-02,2017,2017-01-01,2017-01-09 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,246.04,16
191,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,06,Physician/Cardiovascular Disease (Cardiology),8.82,3
192,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,10,Physician/Gastroenterology,2.94,1
193,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,11,Physician/Internal Medicine,8.82,3
194,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,34,Physician/Urology,2.94,1
195,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,46,Physician/Endocrinology,8.82,3
196,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,66,Physician/Rheumatology,2.94,2
197,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,97,Physician Assistant,2.94,1
198,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,5.88,2
199,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1B,Lab tests - automated general profiles,11,Office,10,Physician/Gastroenterology,11.47,1
200,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1B,Lab tests - automated general profiles,11,Office,11,Physician/Internal Medicine,16.14,2
201,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1B,Lab tests - automated general profiles,11,Office,46,Physician/Endocrinology,19.54,2
202,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1B,Lab tests - automated general profiles,11,Office,66,Physician/Rheumatology,5.01,2
203,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1B,Lab tests - automated general profiles,11,Office,97,Physician Assistant,11.47,1
204,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,11,Physician/Internal Medicine,11.47,1
205,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,22.94,2
206,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,6.86,3
207,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1C,Lab tests - urinalysis,11,Office,11,Physician/Internal Medicine,8.52,2
208,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,12.78,3
209,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1C,Lab tests - urinalysis,11,Office,97,Physician Assistant,3.43,1
210,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1C,Lab tests - urinalysis,11,Office,99,Physician/Undefined Physician type[6],0.0,1
211,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1C,Lab tests - urinalysis,20,Urgent Care Facility,08,Physician/Family Practice,3.43,1
212,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1D,Lab tests - blood counts,11,Office,10,Physician/Gastroenterology,8.69,1
213,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1D,Lab tests - blood counts,11,Office,11,Physician/Internal Medicine,19.14,2
214,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1D,Lab tests - blood counts,11,Office,66,Physician/Rheumatology,8.69,2
215,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1D,Lab tests - blood counts,11,Office,97,Physician Assistant,10.45,1
216,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,11,Physician/Internal Medicine,10.45,1
217,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,20.9,2
218,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,41.88,4
219,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,238.71,7
220,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,22,Physician/Pathology,152.1,6
221,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,95.83,3
222,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,30.4,2
223,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,194.73,4
224,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,75,Slide Preparation Facility,53.5,2
225,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,03,Physician/Allergy/ Immunology,16.11,1
226,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,08,Physician/Family Practice,0.0,1
227,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,11,Physician/Internal Medicine,170.99,12
228,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,34,Physician/Urology,24.73,1
229,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,46,Physician/Endocrinology,131.0,10
230,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,66,Physician/Rheumatology,15.31,6
231,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,97,Physician Assistant,0.0,2
232,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),20,Urgent Care Facility,97,Physician Assistant,16.11,1
233,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,30.84,2
234,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,11,Physician/Internal Medicine,11.73,2
235,2017-02,2017,2017-01-01,2017-01-10 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,73.39,3
236,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,06,Physician/Cardiovascular Disease (Cardiology),2.94,1
237,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,10,Physician/Gastroenterology,2.94,1
238,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,11,Physician/Internal Medicine,8.82,3
239,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,34,Physician/Urology,2.94,1
240,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,44,Physician/Infectious Disease,2.94,1
241,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,46,Physician/Endocrinology,8.82,3
242,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,50,Nurse Practitioner,2.94,1
243,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,97,Physician Assistant,2.94,1
244,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,8.82,3
245,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1B,Lab tests - automated general profiles,11,Office,11,Physician/Internal Medicine,16.14,2
246,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1B,Lab tests - automated general profiles,11,Office,46,Physician/Endocrinology,8.58,1
247,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1B,Lab tests - automated general profiles,11,Office,97,Physician Assistant,11.47,1
248,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,30.92,3
249,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,13.72,4
250,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1C,Lab tests - urinalysis,11,Office,11,Physician/Internal Medicine,4.26,1
251,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,8.52,2
252,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1C,Lab tests - urinalysis,11,Office,97,Physician Assistant,4.26,1
253,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1C,Lab tests - urinalysis,20,Urgent Care Facility,08,Physician/Family Practice,3.43,1
254,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,69,Clinical Laboratory,7.28,2
255,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1D,Lab tests - blood counts,11,Office,11,Physician/Internal Medicine,19.14,2
256,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1D,Lab tests - blood counts,11,Office,29,Physician/Pulmonary Disease,0.64,1
257,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1D,Lab tests - blood counts,11,Office,50,Nurse Practitioner,3.18,1
258,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1D,Lab tests - blood counts,11,Office,81,Physician/Critical Care (Intensivists),3.18,1
259,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1D,Lab tests - blood counts,11,Office,97,Physician Assistant,10.45,1
260,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,28.26,3
261,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1E,Lab tests - glucose,11,Office,08,Physician/Family Practice,4.26,1
262,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,9.68,4
263,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1F,Lab tests - bacterial cultures,81,Independent Laboratory,69,Clinical Laboratory,31.26,3
264,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,161.88,6
265,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,22,Physician/Pathology,0.0,3
266,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,99.19,3
267,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,446.35,15
268,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,69,Clinical Laboratory,28.48,1
269,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,75,Slide Preparation Facility,80.27,3
270,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,08,Physician/Family Practice,29.16,2
271,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,11,Physician/Internal Medicine,113.88,6
272,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,18,Physician/Ophthalmology,23.5,2
273,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,44,Physician/Infectious Disease,4.77,1
274,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,46,Physician/Endocrinology,26.1,2
275,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,50,Nurse Practitioner,16.11,1
276,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,97,Physician Assistant,6.96,1
277,2017-02,2017,2017-01-01,2017-01-11 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,431.03,17
278,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,34,Physician/Urology,8.82,3
279,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,46,Physician/Endocrinology,5.88,2
280,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,81,Physician/Critical Care (Intensivists),2.94,1
281,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,20,Urgent Care Facility,08,Physician/Family Practice,2.94,1
282,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,20.58,8
283,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1B,Lab tests - automated general profiles,11,Office,46,Physician/Endocrinology,16.14,2
284,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,67.19,9
285,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1C,Lab tests - urinalysis,11,Office,16,Physician/Obstetrics & Gynecology,3.43,1
286,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,12.78,3
287,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1C,Lab tests - urinalysis,11,Office,97,Physician Assistant,0.0,1
288,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1C,Lab tests - urinalysis,11,Office,99,Physician/Undefined Physician type[6],6.86,2
289,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,69,Clinical Laboratory,6.04,3
290,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1D,Lab tests - blood counts,11,Office,83,Physician/Hematology-Oncology,10.45,1
291,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,40.04,4
292,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,7.26,3
293,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1E,Lab tests - glucose,81,Independent Laboratory,69,Clinical Laboratory,1.23,1
294,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,263.57,7
295,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,22,Physician/Pathology,33.07,2
296,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,104.19,2
297,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,304.86,22
298,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,75,Slide Preparation Facility,26.75,2
299,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,08,Physician/Family Practice,21.39,2
300,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,11,Physician/Internal Medicine,5.28,1
301,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,34,Physician/Urology,74.19,3
302,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,46,Physician/Endocrinology,86.89,5
303,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,50,Nurse Practitioner,32.22,2
304,2017-02,2017,2017-01-01,2017-01-12 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,723.09,49
305,2017-02,2017,2017-01-01,2017-01-13 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,06,Physician/Cardiovascular Disease (Cardiology),2.94,1
306,2017-02,2017,2017-01-01,2017-01-13 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,11,Physician/Internal Medicine,8.82,3
307,2017-02,2017,2017-01-01,2017-01-13 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,34,Physician/Urology,2.94,1
308,2017-02,2017,2017-01-01,2017-01-13 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,44,Physician/Infectious Disease,2.94,1
309,2017-02,2017,2017-01-01,2017-01-13 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,46,Physician/Endocrinology,2.94,1
310,2017-02,2017,2017-01-01,2017-01-13 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,11.76,4
311,2017-02,2017,2017-01-01,2017-01-13 00:00:00,T1B,Lab tests - automated general profiles,11,Office,11,Physician/Internal Medicine,16.14,2
312,2017-02,2017,2017-01-01,2017-01-13 00:00:00,T1B,Lab tests - automated general profiles,11,Office,44,Physician/Infectious Disease,8.58,1
313,2017-02,2017,2017-01-01,2017-01-13 00:00:00,T1B,Lab tests - automated general profiles,11,Office,46,Physician/Endocrinology,11.47,1
314,2017-02,2017,2017-01-01,2017-01-13 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,39.65,4
315,2017-02,2017,2017-01-01,2017-01-13 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,6.86,2
316,2017-02,2017,2017-01-01,2017-01-13 00:00:00,T1C,Lab tests - urinalysis,11,Office,11,Physician/Internal Medicine,8.52,2
